TIC ID,Notes,Planet Radius (Earth Radii),Period (days),Transit Duration (Hours),Signal Detection Efficiency (SDE),Classification,Observed Sectors [String],N Sectors Observed,dist,ra,dec,eclat,eclong,Teff,logg,M_star,R_star,rho,Tmag,Vmag,Gmag,rmag,imag,Zmag,Hmag,Kmag
143899318,,,,,,,Sector  8,1.0,28.3734,126.388101570738,-20.3506266521252,-38.2648415407169,135.106676116455,2855.0,5.19415,0.117,0.166,40.0426,14.4124,18.28,16.0076,,,,11.621,11.303
415969908,,,,,,,Sector  2,1.0,33.773,343.710058965027,-18.9118284079225,-11.0587258740066,337.701621142274,3568.0,4.84496,,0.380272001028061,6.71123,11.3018,13.342,12.4111,,,,9.33,9.091
220146061,,,,,,,Sector  6,1.0,20.55,99.1540254792705,6.31952961117908,-16.8181221768717,99.5081451968735,2888.0,5.15451,0.114,0.164,33.0812,13.3118,17.23,14.8732,,,,10.673,10.321
251144111,,,,,,,Sector 18,1.0,55.2668,43.0922274385351,57.4257339409258,38.817966194429,59.6944342821802,3420.0,4.76191,0.449,0.427,4.46463,11.8917,14.318,13.0999,,,,9.797,9.531
84925818,,,,,,,Sector 22,1.0,26.5912,164.265778032234,22.2889413515412,14.3694073625218,156.834796049007,2974.0,5.07736,0.133,0.177,22.612,13.2987,17.08,14.7972,15.9342,14.0256,12.996,10.693,10.35
47484268,,,,,,,Sector  2,1.0,51.3563,342.966435030439,-24.7874737902442,-16.1928609444366,334.675962959971,3339.0,4.83731,0.223,0.242,6.45489,12.4253,15.46,13.6902,,,,10.22,9.941
256517649,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 21, Sector 22, Sector 24, Sector 25",11.0,18.6114,299.568655523014,65.0385420035602,77.9005271735125,6.53651636694514,3357.0,4.85684,0.4,0.384,7.13308,10.3392,12.73,11.5834,,,,8.152,7.891
335380087,,,,,,,Sector  9,1.0,23.8476,169.95067562991,-16.5438792389656,-19.1346642349175,177.561135643079,3015.0,5.03118,0.138,0.181,17.8683,12.5443,15.26,14.0161,,,,10.05,9.786
144282456,,,,,,,Sector 20,1.0,27.8347,97.9614107484113,41.4959673495695,18.2298275045657,96.2705500433771,3028.0,4.86187,0.345,0.338,7.32081,11.6063,14.783,13.0646,,,,9.116,8.805
103298945,,,,,,,"Sector 19, Sector 25, Sector 26",3.0,30.1054,64.213904827832,74.1731480282922,51.7222528758194,78.9585107347674,3282.0,4.98763,0.184,0.213,14.2341,12.4336,14.962,13.7317,,,,10.251,9.969
426018060,,,,,,,"Sector  1, Sector  2, Sector 13",3.0,54.4455,43.441780327931,-73.8230108689336,-73.2077774636514,314.442727742108,3297.0,4.79144,0.182,0.212,5.14078,12.1824,15.41,13.4724,,,,10.0,9.716
428238233,,,,,,,"Sector 16, Sector 17, Sector 24",3.0,21.3362,336.321110001133,59.4138380964468,60.588470393611,18.3918351814069,3310.0,4.81845,0.346,0.339,5.87066,10.3854,12.903,11.6605,,,,8.16,7.887
180672677,,,,,,,"Sector 22, Sector 23",2.0,29.7131,200.540348696391,41.7452245909482,45.6440290029989,177.978297260426,3380.0,4.82812,0.358,0.348,6.1619,11.0694,13.458,12.3022,13.021,11.7528,12.303,8.976,8.681
269105266,,,,,,,"Sector 17, Sector 18, Sector 24",3.0,25.5113,349.307956471668,62.9366738926295,58.2768404605579,31.7608336537747,3293.0,4.98744,0.193,0.22,14.2199,11.9835,14.68,13.2755,,,,9.86,9.608
233068870,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 21, Sector 22, Sector 23, Sector 24, Sector 25",12.0,7.78113,270.569186207631,64.2622885875507,87.6894243247147,276.142595780673,3062.0,5.07312,0.173,0.205,22.1344,10.3412,13.373,11.7727,12.977,11.1668,12.0654,7.962,7.652
200600844,,,,,,,Sector  6,1.0,30.185,85.6238861051812,7.51926322855436,-15.8515307230625,85.4897446756612,3316.0,4.94364,0.138,0.181,11.2716,12.0727,14.8,13.3477,,,,9.912,9.634
27416154,,,,,,,"Sector 16, Sector 23",2.0,21.593,215.22046167255,36.9547863681306,47.2986094580417,195.716137893888,3008.0,5.12913,0.122,0.169,29.2356,12.899,16.03,14.3658,,,,10.553,10.254
206402318,,,,,,,"Sector  3, Sector  4",2.0,12.2813,54.7329784799856,-52.5696136333322,-67.8138204456003,21.6680398860999,3125.0,5.09563,0.181,0.211,24.7785,11.4104,14.366,12.7964,,,,9.109,8.799
229013898,,,,,,,Sector  1,1.0,19.4028,329.709135027354,-32.4716288046742,-18.8633800000212,320.33803399528,3250.0,5.06198,0.166,0.2,20.9206,12.0229,14.717,13.3408,,,,9.826,9.558
154940895,,,,,,,"Sector 19, Sector 20, Sector 25, Sector 26",4.0,61.7358,210.028984519701,88.6117077885809,67.2255236899322,93.1061650447913,3710.0,4.7642,,0.469523996114731,4.51313,11.9212,13.74,12.9553,,,,10.018,9.788
365369408,,,,,,,Sector  4,1.0,12.5728,47.2506966654393,10.0237925940179,-7.3509689351774,47.6258037712028,3029.0,5.12715,0.126,0.172,28.9523,11.7626,15.47,13.2092,,,,9.333,9.066
230746448,,,,,,,Sector 15,1.0,23.2919,312.307268893918,32.2809245447233,47.6213930995944,327.595464507796,2885.0,5.19218,0.112,0.163,39.6652,13.7715,16.63,15.3314,,,,11.179,10.86
343268431,,,,,,,"Sector 15, Sector 16, Sector 17, Sector 18, Sector 24",5.0,27.392,309.567119291929,63.8269284670932,73.4681860400601,9.10473739050502,3013.0,5.04901,0.144,0.185,19.5833,13.0667,16.84,14.5474,,,,10.513,10.215
455793877,,,,,,,"Sector 16, Sector 17",2.0,39.5117,346.286345800317,45.292170744169,45.9223281154636,10.7445245399086,3331.0,4.66774,0.373,0.361,2.92308,10.9596,13.363,12.337,,,,8.683,8.462
247463344,,,,,,,Sector  6,1.0,5.78919,85.5386137157526,12.4893365778639,-10.8812800774043,85.5644921940663,3243.0,4.98765,0.215,0.235,14.2354,8.79728,11.56,10.0991,,,,6.627,6.389
408552008,,,,,,,Sector 10,1.0,39.5043,195.16774488901,-20.1788233994519,-12.6384450336681,201.810436547196,3114.0,4.90593,0.198,0.223,9.22372,12.5844,15.59,13.9804,,,,10.205,9.918
138959018,,,,,,,Sector 22,1.0,46.06443,188.084640323841,31.5999233731752,31.8969968089879,173.335568609725,3421.0,4.74645,0.42,0.401,4.15403,10.8959,13.165,12.0991,12.7855,11.551,12.0627,8.78,8.492
376701007,,,,,,,Sector 14,1.0,37.1524,294.470820841747,21.2596148694701,42.0733337629464,301.336828438661,3071.0,4.9236,0.134,0.178,10.1309,12.6902,16.11,14.1213,,,,10.208,9.926
353761583,,,,,,,Sector 20,1.0,27.1729,99.6551911484746,39.4035600131091,16.223907932214,97.7568820288858,3310.0,4.92163,0.288,0.292,10.0252,11.6051,14.53,12.8807,,,,9.5,9.231
70964263,,,,,,,Sector  5,1.0,27.4061,65.0332004541793,-14.9796777086836,-35.8382515607238,59.8029072821248,2828.0,5.23861,0.103,0.156,49.598,14.6179,18.85,16.2661,,,,11.916,11.583
262539812,,,,,,,Sector  7,1.0,23.0706,107.390189603106,8.01572964098636,-14.3561313840514,107.788069444823,3257.0,4.9718,0.256,0.266,13.0914,11.8262,14.503,13.1398,,,,9.563,9.27
200746544,,,,,,,Sector  3,1.0,20.1881,49.6772149249886,-50.8852483057606,-64.5799488154354,18.0030622267236,3165.0,5.04798,0.207,0.23,19.4802,12.1289,14.887,13.4966,,,,9.836,9.545
23394258,,,,,,,Sector 26,1.0,37.3318,275.264845154229,32.2119106755793,55.5072740725261,277.8796979602,3276.0,4.94206,0.224,0.242,11.1774,12.562,15.71,13.8669,,,,10.356,10.083
405503787,,,,,,,"Sector 15, Sector 16, Sector 22, Sector 23",4.0,11.4616,224.473884549694,56.6567967314957,66.8725632931941,183.065106854744,2932.0,5.18514,0.11,0.161,38.3466,12.0777,16.02,13.5923,,,,9.635,9.269
198315176,,,,,,,"Sector 15, Sector 16, Sector 22, Sector 23, Sector 24",5.0,19.4881,233.857011559327,60.0854366443409,72.8319209004154,184.803349644291,3289.0,4.90947,0.282,0.287,9.39847,10.874,13.401,12.167,15.1012,14.7995,11.7762,8.7,8.412
240654493,,,,,,,Sector 17,1.0,24.2061,8.97368066369362,52.6935169323834,43.8017531466976,33.9557766359921,3202.0,5.02727,0.148,0.187,17.5107,12.3322,15.6,13.6827,,,,10.077,9.79
422846384,,,,,,,Sector  4,1.0,22.5257,37.0411744628514,3.18286651729417,-10.8539150436515,35.7583705457564,2846.0,5.19226,0.1,0.155,39.6814,13.7464,18.02,15.3421,16.8845,14.6568,13.4058,11.122,10.788
32830028,,,,,,,Sector  6,1.0,80.6542,86.7521702126172,-24.8422179752869,-48.2316058856274,85.5734015071014,3177.0,4.91844,,0.169,9.85666,14.2321,17.6,15.6092,,,,11.843,11.568
92248525,,,,,,,Sector  4,1.0,24.1515,49.325191414881,-19.6716110047778,-36.364948968473,40.3459063877504,3119.0,5.08138,0.185,0.214,23.074,12.6752,15.661,14.0748,,,,10.45,10.169
405461329,,,,,,,Sector 18,1.0,15.3815,52.2065252388746,26.4867601185185,7.34529366130995,56.4246908503597,3294.0,4.98083,0.213,0.234,13.7321,10.8718,13.85,12.1535,,,,8.726,8.459
102903258,,,,,,,"Sector 14, Sector 20",2.0,25.6319,130.265619762632,67.660694201067,47.1601266702208,111.179894001283,3230.0,4.96049,0.215,0.235,12.3287,11.9885,14.661,13.3204,,,,9.72,9.411
151763921,,,,,,,"Sector  9, Sector 10",2.0,26.704,167.620877833868,-36.140148242049,-37.5868023102796,185.485556702008,3097.0,5.02723,0.164,0.198,17.5075,12.7303,15.3,14.1478,,,,10.337,10.003
188819782,,,,,,,"Sector 14, Sector 17, Sector 20, Sector 24, Sector 25, Sector 26",6.0,26.9107,262.616526184858,52.716555159578,75.685267751554,251.648346502308,3019.0,5.0712,0.125,0.171,21.9208,13.1122,16.29,14.578,15.6705,13.8631,12.831,10.635,10.333
98778252,,,,,,,Sector  4,1.0,62.2988472,45.0804928981157,-17.7479669478009,-33.2255884580616,36.4926022578224,3195.0,4.95815,0.208,0.23,12.1761,12.4579,15.235,13.8145,,,,10.171,9.936
101955023,,,,,,,"Sector  9, Sector 10",2.0,12.613,153.715743119623,-47.1567193690054,-52.4189165279682,181.445549812113,3261.0,5.02009,0.18,0.21,16.8706,10.8372,13.68,12.138,,,,8.666,8.322
393999666,,,,,,,"Sector 25, Sector 26",2.0,18.4942,261.916159963243,14.4838571849319,37.6456978775178,260.098623124451,3334.0,4.99385,0.226,0.244,14.708,11.2494,14.05,12.5127,,,,9.218,8.958
235683377,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 21, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",13.0,41.1659,287.290805127502,74.1722835218604,80.5001047373199,60.5823012089824,3328.0,4.91612,,0.31,9.73583,12.4934,15.39,13.7652,,,,10.332,10.089
395690653,,,,,,,"Sector 18, Sector 19, Sector 25",3.0,51.281,32.5248375252573,73.0907977169271,54.6478116377719,64.9223567220691,3297.0,4.8418,0.207,0.23,6.60368,12.4988,14.971,13.7899,,,,10.241,9.973
334799215,,,,,,,"Sector 16, Sector 19, Sector 20, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",8.0,24.2018,253.413158842549,56.0575517326926,76.906771490394,225.2823619748,3300.0,4.93652,0.181,0.21,10.8522,11.4707,14.067,12.7532,,,,9.347,9.098
328778608,,,,,,,"Sector 19, Sector 20, Sector 26",3.0,53.3510361,99.351305680237,74.1057654366353,50.7975328406851,94.0371382039845,3252.0,4.88865,0.24,0.254,8.41931,11.8139,14.413,13.1336,,,,9.569,9.351
292749585,,,,,,,"Sector 12, Sector 13",2.0,21.3747,274.821135897129,-77.0471552829499,-53.6383490657996,271.820868268862,3269.0,4.96582,0.258,0.268,12.6828,11.446,14.056,12.7513,,,,9.345,9.058
258680351,,,,,,,"Sector 18, Sector 24, Sector 25",3.0,21.9244,11.1618027444563,67.9581699568354,55.2378383790688,49.7784963453711,3236.0,4.99405,0.186,0.214,14.7238,11.7885,15.23,13.1166,,,,9.599,9.329
35858101,,,,,,,Sector  4,1.0,16.7479,41.5621486814078,-4.98904369895486,-20.0406853483607,37.4913571334173,2926.0,5.1933,0.111,0.162,39.8789,12.815,,14.3287,,,,10.499,10.152
142963210,,,,,,,"Sector 14, Sector 15, Sector 21",3.0,15.45,181.373669029932,69.5396117178124,59.6477730478559,133.7543427883,3241.0,4.90788,0.279,0.285,9.31926,10.4166,13.129,11.7354,,,,8.164,7.895
401532771,,,,,,,"Sector 19, Sector 20, Sector 25, Sector 26",4.0,16.3075,63.5081301895883,82.2601172387697,59.4490688041507,83.2125018555502,3047.0,5.08799,0.132,0.176,23.8509,12.1094,15.205,13.5516,14.704,13.0307,12.2188,9.671,9.362
166184426,,,,,,,Sector 11,1.0,22.4731,206.104235507078,-40.3367126539674,-27.4163727217526,219.546509182728,3327.0,4.91379,,0.31,9.61614,11.1825,12.911,12.446,,,,9.038,8.756
129138718,,,,,,,Sector 13,1.0,19.2205,302.465040306555,-47.5261927039707,-26.7500374311302,293.947932130271,3141.0,4.98953,0.17,0.203,14.3773,11.7147,14.667,13.1013,,,,9.308,9.009
85536691,,,,,,,"Sector 19, Sector 25, Sector 26",3.0,22.1237,53.9626983408694,71.6742700997859,50.33743364109,73.1533466586701,3104.0,5.00706,0.144,0.185,15.763,12.1673,15.016,13.5767,,,,9.725,9.446
394816687,,,,,,,"Sector 11, Sector 12",2.0,14.3218,161.911189172988,-79.4627870937208,-67.6075247715131,242.849889825622,3231.0,4.95945,0.219,0.239,12.2609,10.7292,13.72,12.0552,,,,8.485,8.139
123480394,,,,,,,"Sector  7, Sector  8",2.0,7.99321,115.049196470635,-42.961191316636,-62.7461692354998,132.580283278135,3012.0,5.0814,0.139,0.181,23.0757,10.5811,13.835,12.0446,,,,8.092,7.768
366989133,,,,,,,Sector 13,1.0,18.6084,302.099038499369,-55.3571224849209,-34.2822080967659,291.443395171889,3149.0,5.04909,0.201,0.225,19.5915,11.9642,14.767,13.3451,,,,9.671,9.376
219175972,,,,,,,"Sector  1, Sector  5, Sector  7, Sector  8, Sector 11",5.0,84.5243,91.4105346322304,-51.680167257902,-75.1027827205241,93.4036694366332,3478.0,4.76582,,0.467689990997314,4.54777,12.8332,15.262,14.0081,,,,10.724,10.482
459826435,,,,,,,Sector 23,1.0,13.743,200.736449426527,24.4676673631933,30.5436871563962,188.744161594949,3278.0,4.94764,0.247,0.26,11.5145,10.3381,13.04,11.6266,12.5017,11.014,10.5377,8.162,7.957
356016119,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 19, Sector 20, Sector 21, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",12.0,50.0248,254.143229964921,70.027315556666,83.2167530798405,142.200611703947,3457.0,4.84825,,0.376774996519089,6.82498,12.2669,14.409,13.4537,,,,10.205,9.97
417732194,,,,,,,Sector 19,1.0,29.1165,82.6681610900643,68.9022134339772,45.5586504201258,86.2382862528328,3180.0,4.96579,0.207,0.23,12.681,12.2995,15.13,13.6622,,,,9.987,9.729
269531663,,,,,,,Sector  3,1.0,52.51943,14.1260312393307,-4.42096799277729,-9.64331315886187,11.2650887943442,3190.0,4.91413,0.26,0.27,9.63347,12.1742,14.93,13.5513,14.5315,12.9828,12.3871,9.832,9.563
137729107,,,,,,,"Sector 14, Sector 15, Sector 21",3.0,17.0529,174.067185098664,56.4004266540518,47.8543707330176,145.112707117676,3112.0,5.07588,0.162,0.197,22.444,11.9932,15.002,13.3949,,,,9.675,9.375
162846340,,,,,,,Sector 12,1.0,23.7593,242.183089530925,-44.7079631175506,-23.2915377435812,248.833889590575,3177.0,5.07686,0.212,0.233,22.5549,12.5976,15.6,13.9597,,,,10.355,10.102
61520944,,,,,,,Sector 17,1.0,21.8359,25.3157899871704,30.2696494391865,18.3954091455155,34.6376816951383,3049.0,5.13449,0.124,0.171,30.0119,12.9586,16.76,14.4032,15.4612,13.6483,12.688,10.573,10.315
343737391,,,,,,,"Sector 15, Sector 16",2.0,45.2909,316.590498820586,55.0531811118084,65.3164119053151,355.177271172784,3047.0,5.03812,0.133,0.177,18.5197,13.9297,18.06,15.3827,,,,11.54,11.229
9378238,,,,,,,Sector 22,1.0,17.5897,167.205997159464,39.9201849307571,31.4134343748776,151.204563202332,2980.0,5.13399,0.174,0.206,29.9383,12.6609,16.09,14.1434,,,,10.17,9.842
354785188,,,,,,,"Sector 18, Sector 19",2.0,22.6949,38.4439080119315,71.159200797549,52.0413131883932,65.7191775321553,3109.0,5.04543,0.135,0.178,19.228,12.4341,15.256,13.8374,,,,10.09,9.781
94125400,,,,,,,Sector  7,1.0,28.5213,115.170980521433,-7.37741261235377,-28.3485343055272,118.638210465119,3311.0,4.97511,0.178,0.209,13.3227,12.1377,15.36,13.4159,,,,10.048,9.756
265361131,,,,,,,Sector  6,1.0,29.8852673,94.2943590299148,5.11733972807474,-18.2548205332698,94.504338078381,3308.0,4.91277,0.305,0.305,9.56426,10.7454,13.327,12.0931,,,,8.559,8.267
390531051,,,,,,,Sector 10,1.0,10.9729,189.901819323134,-26.9697119548037,-20.8015926629654,200.083917229423,2969.0,5.19319,0.134,0.177,39.8588,11.9306,15.324,13.4178,,,,9.581,9.233
322347050,,,,,,,Sector 19,1.0,7.72274,90.2960228449557,59.5971905166263,36.1580998606255,90.1855452654718,3280.0,4.93922,0.248,0.261,11.0095,9.12867,12.37,10.4084,,,,6.949,6.639
315301271,,,,,,,"Sector 16, Sector 17, Sector 24",3.0,16.3743,347.491081406869,55.1131618182741,53.3092656208152,20.8468117999225,2950.0,5.1215,0.123,0.17,28.1609,12.4986,15.9,14.01,,,,9.937,9.601
327189990,,,,,,,"Sector 17, Sector 18",2.0,45.0128,24.1609556355074,45.0042054742434,32.2550670313374,40.2850663217532,3148.0,4.95105,0.149,0.188,11.725,13.1867,16.55,14.5761,,,,10.871,10.56
252110114,,,,,,,"Sector 17, Sector 18",2.0,11.1156,15.4978902194266,54.1826975301061,42.982494129645,39.5696912483423,2969.0,5.13671,0.126,0.172,30.3384,11.6833,15.117,13.174,,,,9.197,8.864
219881072,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",12.0,24.9694,261.271248291641,69.5947925994868,85.5548132469131,133.053096421262,3059.0,5.07286,0.143,0.184,22.1052,12.9727,16.048,14.4113,15.4645,13.9407,12.6853,10.501,10.182
387070234,,,,,,,"Sector 19, Sector 20, Sector 25, Sector 26",4.0,47.33194,119.574932658316,87.9610444612071,64.7684771278528,92.3609474198149,3290.0,4.90879,0.211,0.233,9.36457,11.4983,14.124,12.7906,,,,9.264,9.02
73232846,,,,,,,Sector 10,1.0,8.04625,190.192873102043,-43.5663879845628,-35.5434107944276,208.78366895614,3341.0,5.02929,0.177,0.208,17.6944,9.74074,12.24,10.9788,,,,7.703,7.413
67390998,,,,,,,Sector 18,1.0,20.3422,28.759689720639,37.9673000019148,24.4289651141782,40.6177294802242,3050.0,5.04777,0.133,0.177,19.4591,12.3203,16.1,13.769,,,,9.855,9.56
383218397,,,,,,,Sector  8,1.0,9.89823,142.685771044847,0.322666689431286,-13.6479856046681,144.926892366114,3348.0,4.90075,0.333,0.328,8.97407,9.26044,11.723,10.4942,13.8945,13.872,8.98001,7.182,6.871
344771708,,,,,,,Sector  3,1.0,19.2765,17.0512699834264,0.465704664579159,-6.26793544340744,15.8960173836425,3122.0,5.00964,0.214,0.235,15.9767,11.9052,14.866,13.3029,14.2893,12.5591,12.956,9.505,9.166
434261118,,,,,,,Sector  5,1.0,20.7753,64.1781682848794,13.1828575855445,-8.01218366317755,64.6417927008203,2829.0,5.22184,0.098,0.153,45.7356,13.9894,18.45,15.641,,,,11.233,10.839
116244652,,,,,,,"Sector 25, Sector 26",2.0,14.7617,267.898148346647,37.8264659996536,61.2405646738576,266.548108233598,2897.0,5.13904,0.115,0.164,30.6848,12.5389,16.23,14.0917,,,,9.839,9.496
277712706,,,,,,,Sector  8,1.0,36.4621,153.434170386759,0.0109709590398546,-10.2370042667734,155.352366572484,3256.0,4.90456,0.242,0.256,9.15698,12.2649,14.937,13.5822,14.3383,16.9294,12.0622,9.985,9.733
286728677,,,,,,,Sector 21,1.0,30.3308,143.070418080709,22.1611396619415,7.16597327932333,138.257995363396,3234.0,4.98971,0.214,0.235,14.3913,12.5355,15.3,13.8648,14.6314,13.4461,12.3296,10.298,10.001
55240194,,,,,,,Sector  9,1.0,23.85205,163.674861281219,-7.30918701310674,-13.1574050323106,167.835301727128,3237.0,4.84467,0.386,0.372,6.70101,10.558,13.45,12.2301,,,,8.254,7.97
234510893,,,,,,,"Sector  1, Sector  2",2.0,23.5882,13.0638671647553,-62.0317696893252,-58.4840472429841,330.920701790283,2822.0,5.25055,0.1,0.154,52.5855,14.2179,18.41,15.8735,,,,11.742,11.37
189799926,,,,,,,Sector 20,1.0,26.6392,94.5161981243073,43.9519276333223,20.5670491990804,93.4711809479132,3284.0,4.92063,0.226,0.244,9.97238,11.6068,14.6,12.896,,,,9.418,9.18
389051009,,,,,,,Sector  1,1.0,13.8649,333.460271196529,-63.7027804847492,-48.0551843966134,306.367383083295,2832.0,5.21901,0.129,0.174,45.1158,13.0324,16.7,14.6573,,,,10.296,9.938
323689495,,,,,,,Sector  8,1.0,20.3309,137.503107561152,9.02724928640776,-6.97481753464139,137.189936363724,3113.0,5.07705,0.16,0.196,22.5776,12.4094,15.4,13.8105,,,,10.069,9.765
71853881,,,,,,,Sector 18,1.0,37.1286,26.3290199433308,54.0592338417045,39.7369466385773,46.8356084563165,3247.0,4.9303,0.19,0.218,10.499,12.551,15.75,13.8704,14.5971,14.017,12.3089,10.276,9.978
219246754,,,,,,,Sector  9,1.0,21.5539,171.368971890296,-19.0314271982277,-20.8308610950934,179.972326820371,3086.0,5.06236,0.155,0.192,20.9612,12.5032,15.6,13.9261,,,,10.142,9.789
88331083,,,,,,,Sector 20,1.0,30.1932,103.069210121031,62.7828770456384,39.6936016523894,97.7243588739288,3323.0,4.80985,0.333,0.328,5.62548,11.0058,13.496,12.2732,,,,8.852,8.575
417521619,,,,,,,Sector 24,1.0,35.9739876,236.919631121029,22.6879232001305,41.4061408642483,227.824547453566,3154.0,4.84028,0.334,0.329,6.55293,11.2978,14.224,12.6797,13.7221,12.1129,11.4044,8.932,8.647
240821194,,,,,,,"Sector 17, Sector 18",2.0,21.792,15.7447336160952,53.0688259417366,41.9546067829559,38.954986433941,2972.0,5.15675,0.096,0.151,33.4428,13.1751,16.82,14.6612,,,,10.794,10.464
219860288,,,,,,,"Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 21, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",12.0,41.2758,257.746405394471,71.8713911069849,83.1624794084199,123.689424732069,3281.0,4.90415,0.207,0.23,9.13724,12.4251,14.972,13.7291,14.567,12.9659,12.1517,10.246,9.999
185449812,,,,,,,"Sector 14, Sector 15",2.0,36.2375,301.782395215224,42.5288556856902,60.3848847522551,321.761205260038,3290.0,4.87992,0.307,0.307,8.04219,12.0177,14.561,13.3152,,,,9.785,9.522
99028319,,,,,,,Sector 10,1.0,38.9808,181.303511676648,-25.5650193205279,-22.8153578507014,191.92618534267,3426.0,4.70866,0.11371,0.140178,3.49841,10.8065,13.091,12.0088,,,,8.661,8.399
232650365,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 19, Sector 22, Sector 25, Sector 26",7.0,62.5534744,281.767703418426,54.9103735788968,77.0567027692593,301.561882663984,3340.0,4.81708,,0.41,5.83095,11.9589,14.24,13.7678,,,,9.719,9.501
209366972,,,,,,,Sector  2,1.0,26.5893,338.982340949126,-24.0468950991939,-14.0977055998527,331.51330793924,3203.0,4.99899,0.211,0.232,15.1105,12.335,15.109,13.6796,,,,10.085,9.785
229694600,,,,,,,"Sector 25, Sector 26",2.0,43.719986,263.081205414644,23.9218523716344,47.1376403550282,260.68418549867,3380.0,4.77984,0.399,0.383,4.86111,11.2713,14.08,12.5083,13.3198,11.9964,11.5051,9.242,8.975
261396626,,,,,,,Sector 13,1.0,15.0945,304.046861195658,-75.5179270961675,-53.6979493749896,283.679346123891,2944.0,5.13387,0.129,0.174,29.9213,12.3868,15.61,13.8949,,,,9.864,9.509
250709853,,,,,,,Sector 18,1.0,24.372,33.1341203865537,50.1092417128055,34.3686030011023,49.4111447660183,3307.0,4.89181,0.287,0.291,8.56059,11.2246,13.741,12.5017,,,,9.017,8.756
397098265,,,,,,,"Sector 19, Sector 25, Sector 26",3.0,13.5243,61.6551710250793,79.2670639930638,56.7446115896392,80.72123050553,2986.0,5.1227,0.127,0.173,28.3281,11.917,15.15,13.3968,,,,9.486,9.194
310093756,,,,,,,Sector 23,1.0,36.1559,196.249564085533,24.2771267914138,28.5996714492058,184.604473345362,3200.0,4.97419,0.197,0.222,13.2581,12.8634,16.22,14.2203,,,,10.531,10.264
317177580,,,,,,,Sector 26,1.0,9.92931,280.290831959505,24.7887798398209,47.7308308357201,283.952976625119,2939.0,5.01621,0.158,0.195,16.5335,11.4334,15.63,12.9574,,,,8.031,7.774
229567955,,,,,,,"Sector 24, Sector 25",2.0,25.0429,240.103170269589,19.7746878995827,39.4134541724032,232.618883654723,2894.0,5.21989,0.103,0.156,45.3096,14.005,18.14,15.5475,16.8687,14.7719,13.7055,11.534,11.229
318359338,,,,,,,Sector 21,1.0,34.8671,166.350955268308,50.0948290070542,40.0601209028966,144.539040121211,3169.0,4.94223,0.197,0.222,11.1873,12.6177,16.27,13.9888,,,,10.203,9.936
413248763,,,,,,,Sector  8,1.0,9.44181,144.006821883638,-21.6607995217986,-33.7737095635966,154.771767945962,3490.0,4.86409,,0.36014398932457,7.40538,8.74094,10.91,9.88036,,,,6.74,6.475
157965270,,,,,,,Sector 21,1.0,25.1312,162.252720568742,47.7649623214974,36.7122813739118,142.995333683648,3081.0,5.07414,0.169,0.202,22.2491,12.8996,16.77,14.3243,15.3513,14.1031,12.6526,10.528,10.205
165530589,,,,,,,"Sector 14, Sector 15, Sector 16, Sector 17, Sector 18, Sector 19, Sector 20, Sector 21, Sector 22, Sector 23, Sector 24, Sector 25, Sector 26",13.0,32.0218,266.450058137135,58.8886177358577,82.1604624150241,256.43447823399,3159.0,4.96418,0.203,0.227,12.5727,12.5582,15.68,13.9378,14.8343,13.3839,12.2833,10.205,9.923
302652340,,,,,,,Sector 21,1.0,34.7987,147.89898185481,40.7261990859096,26.0026158787178,135.583864666045,3116.0,5.01144,0.178,0.209,16.1275,13.1325,16.079,14.535,15.5422,13.8248,12.8932,10.733,10.462
427240420,,,,,,,"Sector 16, Sector 17, Sector 24",3.0,47.4809,322.039165551616,63.3503933577261,68.3977959809969,16.1465686202618,3391.0,4.75674,0.399,0.383,4.35777,11.5217,14.18,12.7492,,,,9.406,9.164
180672231,,,,,,,"Sector 22, Sector 23",2.0,21.6333,200.580725676532,39.0439180918897,43.3565966462999,179.993935689966,2870.0,5.19631,0.1,0.155,40.4597,13.6579,17.77,15.2267,,,,11.044,10.73
291108374,,,,,,,Sector 22,1.0,14.8785,178.469479197865,6.99896060349387,5.81122988099442,175.804004918898,2807.0,5.23922,0.092,0.149,49.7438,13.5748,18.73,15.2957,,,,10.66,10.262
10042970,,,,,,,Sector 20,1.0,38.1553,132.528223263089,52.2917062344821,33.1310549571716,119.58450126078,3319.0,4.8703,0.261,0.271,7.64798,12.0103,14.509,13.2883,13.9722,12.9293,11.823,9.818,9.557
